Code,CountryCode,Latitude,Longitude,State
7977,US,40.715348,-74.659537,NJ
7978,US,40.647243,-74.642591,NJ
7979,US,40.713961,-74.721199,NJ
7980,US,40.681553,-74.489945,NJ
7981,US,40.822189,-74.419441,NJ
7999,US,40.825519,-74.436193,NJ
8001,US,39.558906,-75.362811,NJ
8002,US,39.931164,-75.025033,NJ
8003,US,39.883148,-74.972383,NJ
8004,US,39.764282,-74.843692,NJ
8005,US,39.781944,-74.330441,NJ
8006,US,39.756001,-74.107249,NJ
8007,US,39.865455,-75.053554,NJ
8008,US,39.639257,-74.187719,NJ
8009,US,39.758197,-74.931711,NJ
8010,US,40.052462,-74.914992,NJ
8011,US,39.975847,-74.710412,NJ
8012,US,39.78453,-75.054271,NJ
8014,US,39.808044,-75.346414,NJ
8015,US,39.946537,-74.547213,NJ
8016,US,40.070048,-74.831174,NJ
8018,US,39.724627,-74.903038,NJ
8019,US,39.756565,-74.47126,NJ
8020,US,39.800072,-75.224119,NJ
8021,US,39.805998,-74.999963,NJ
8022,US,40.077951,-74.698817,NJ
8023,US,39.681512,-75.491698,NJ
8025,US,39.698609,-75.186935,NJ
8026,US,39.831897,-74.964561,NJ
8027,US,39.8251,-75.27651,NJ
8028,US,39.694184,-75.122318,NJ
8029,US,39.840722,-75.067701,NJ
8030,US,39.890029,-75.116573,NJ
8031,US,39.866521,-75.094745,NJ
8032,US,39.780083,-75.059472,NJ
8033,US,39.893742,-75.038336,NJ
8034,US,39.905891,-74.999273,NJ
8035,US,39.879157,-75.064754,NJ
8036,US,39.978218,-74.836517,NJ
8037,US,39.63289,-74.770962,NJ
8038,US,39.507236,-75.459029,NJ
8039,US,39.685104,-75.266206,NJ
8041,US,40.032687,-74.684809,NJ
8042,US,40.013057,-74.669246,NJ
8043,US,39.845657,-74.954877,NJ
8045,US,39.867127,-75.02961,NJ
8046,US,40.027551,-74.886491,NJ
8048,US,39.957244,-74.808417,NJ
8049,US,39.854554,-75.036856,NJ
8050,US,39.710315,-74.258668,NJ
8051,US,39.785506,-75.182103,NJ
8052,US,39.951946,-74.995039,NJ
8053,US,39.86339,-74.895851,NJ
8054,US,39.948065,-74.904455,NJ
8055,US,39.865804,-74.821041,NJ
8056,US,39.783782,-75.25092,NJ
8057,US,39.979374,-74.94102,NJ
8059,US,39.884775,-75.093437,NJ
8060,US,40.01011,-74.783589,NJ
8061,US,39.801325,-75.201785,NJ
8062,US,39.714753,-75.220265,NJ
8063,US,39.865244,-75.182129,NJ
8064,US,39.86181,-74.548034,NJ
8065,US,40.001767,-75.033235,NJ
8066,US,39.833194,-75.221498,NJ
8067,US,39.737634,-75.411788,NJ
8068,US,39.960001,-74.653932,NJ
8069,US,39.697773,-75.45051,NJ
8070,US,39.629348,-75.507559,NJ
8071,US,39.732433,-75.133031,NJ
8072,US,39.546381,-75.412758,NJ
8073,US,40.008611,-74.855918,NJ
8074,US,39.722392,-75.166489,NJ
8075,US,40.027186,-74.949627,NJ
8076,US,40.009565,-75.011444,NJ
8077,US,40.000062,-74.994063,NJ
8078,US,39.851978,-75.074353,NJ
8079,US,39.531039,-75.442358,NJ
8080,US,39.758409,-75.117458,NJ
8081,US,39.735334,-74.977451,NJ
8083,US,39.840522,-75.029029,NJ
8084,US,39.828909,-75.015544,NJ
8085,US,39.75552,-75.3285,NJ
8086,US,39.852206,-75.188607,NJ
8087,US,39.613488,-74.387322,NJ
8088,US,39.816053,-74.641276,NJ
8089,US,39.721676,-74.821342,NJ
8090,US,39.797739,-75.15082,NJ
8091,US,39.805532,-74.925681,NJ
8092,US,39.65904,-74.287136,NJ
8093,US,39.862306,-75.136739,NJ
8094,US,39.649681,-74.966514,NJ
8095,US,39.656382,-74.86786,NJ
8096,US,39.829407,-75.12756,NJ
8097,US,39.815588,-75.151329,NJ
8098,US,39.637504,-75.328318,NJ
8099,US,39.858917,-75.095519,NJ
8101,US,39.945826,-75.121903,NJ
8102,US,39.950546,-75.119733,NJ
8103,US,39.935124,-75.11023,NJ
8104,US,39.917186,-75.111156,NJ
8105,US,39.95108,-75.090378,NJ
8106,US,39.891079,-75.073756,NJ
8107,US,39.907506,-75.084813,NJ
8108,US,39.915146,-75.062471,NJ
8109,US,39.94987,-75.051201,NJ
8110,US,39.972931,-75.050564,NJ
8201,US,39.426759,-74.502398,NJ
8202,US,39.090543,-74.72881,NJ
8203,US,39.416302,-74.378754,NJ
8204,US,38.975067,-74.91396,NJ
8205,US,39.478643,-74.472984,NJ
8210,US,39.114074,-74.826528,NJ
8212,US,38.935645,-74.967078,NJ
8213,US,39.494568,-74.598571,NJ
8214,US,39.192528,-74.820041,NJ
8215,US,39.582382,-74.575537,NJ
8217,US,39.576615,-74.716704,NJ
8218,US,39.143934,-74.853914,NJ
8219,US,39.032701,-74.895705,NJ
8220,US,39.490226,-74.436242,NJ
8221,US,39.344043,-74.572184,NJ
8223,US,39.269081,-74.661415,NJ
8224,US,39.592059,-74.450756,NJ
8225,US,39.367423,-74.548303,NJ
8226,US,39.255624,-74.607034,NJ
8230,US,39.209941,-74.712217,NJ
8231,US,39.452387,-74.468561,NJ
8232,US,39.394564,-74.517784,NJ
8234,US,39.386435,-74.626108,NJ
8240,US,39.485392,-74.585218,NJ
8241,US,39.532161,-74.471145,NJ
8242,US,39.016014,-74.878541,NJ
8243,US,39.151479,-74.697032,NJ
8244,US,39.319129,-74.599218,NJ
8245,US,39.176381,-74.814896,NJ
8246,US,39.180119,-74.760122,NJ
8247,US,39.043517,-74.767111,NJ
8248,US,39.193081,-74.662424,NJ
8250,US,39.29003,-74.754201,NJ
8251,US,39.030643,-74.927437,NJ
8252,US,39.044079,-74.853733,NJ
8260,US,38.980431,-74.828017,NJ
8270,US,39.269909,-74.797019,NJ
8302,US,39.442238,-75.266462,NJ
8310,US,39.530401,-74.897442,NJ
8311,US,39.324669,-75.201891,NJ
8312,US,39.663308,-75.082981,NJ
8313,US,39.523521,-75.236122,NJ
8314,US,39.216627,-74.946951,NJ
8315,US,39.267582,-75.096684,NJ
8316,US,39.272716,-74.976736,NJ
8317,US,39.399409,-74.811957,NJ
8318,US,39.556197,-75.178286,NJ
8319,US,39.354325,-74.824344,NJ
8320,US,39.379876,-75.222518,NJ
8321,US,39.240714,-75.168815,NJ
8322,US,39.61629,-75.039543,NJ
8323,US,39.394088,-75.371563,NJ
8324,US,39.237091,-74.99054,NJ
8326,US,39.535743,-74.942671,NJ
8327,US,39.247044,-74.99323,NJ
8328,US,39.57937,-75.06129,NJ
8329,US,39.285916,-74.993336,NJ
8330,US,39.473745,-74.743851,NJ
8332,US,39.352949,-75.009018,NJ
8340,US,39.434272,-74.869291,NJ
8341,US,39.519151,-74.956418,NJ
8342,US,39.482551,-74.837315,NJ
8343,US,39.639836,-75.169302,NJ
8344,US,39.565584,-74.99108,NJ
8345,US,39.26435,-75.159794,NJ
8346,US,39.568044,-74.857686,NJ
8347,US,39.495704,-75.088018,NJ
8348,US,39.313369,-74.980981,NJ
8349,US,39.260015,-75.070566,NJ
8350,US,39.490779,-74.879875,NJ
8352,US,39.478495,-75.131469,NJ
8353,US,39.461917,-75.298728,NJ
8360,US,39.493349,-75.004563,NJ
8361,US,39.446943,-74.95774,NJ
8362,US,39.485838,-75.019935,NJ
8401,US,39.363877,-74.439761,NJ
8402,US,39.330362,-74.506266,NJ
8403,US,39.316918,-74.54355,NJ
8404,US,39.359078,-74.430813,NJ
8405,US,0,0,NJ
8406,US,39.343965,-74.482867,NJ
8501,US,40.15434,-74.557889,NJ
8502,US,40.447601,-74.655729,NJ
8504,US,40.407275,-74.702358,NJ
8505,US,40.101276,-74.7697,NJ
8510,US,40.189292,-74.423054,NJ
8511,US,40.016312,-74.550486,NJ
8512,US,40.320026,-74.525781,NJ
8514,US,40.129227,-74.502762,NJ
8515,US,40.126685,-74.647031,NJ
8518,US,40.117283,-74.807614,NJ
8520,US,40.25398,-74.532055,NJ
8525,US,40.397948,-74.782495,NJ
8526,US,40.132783,-74.52933,NJ
8527,US,40.105677,-74.353392,NJ
8528,US,40.389829,-74.620374,NJ
8530,US,40.374776,-74.897053,NJ
8533,US,40.069564,-74.493419,NJ
8534,US,40.330426,-74.791351,NJ
8535,US,40.233561,-74.434966,NJ
8536,US,40.333789,-74.585433,NJ
8540,US,40.365807,-74.656781,NJ
8541,US,40.31272,-74.654196,NJ
8542,US,40.353949,-74.660638,NJ
8543,US,40.31272,-74.654196,NJ
8544,US,40.343864,-74.655441,NJ
8550,US,40.282812,-74.621617,NJ
8551,US,40.44449,-74.839139,NJ
8553,US,40.400281,-74.640545,NJ
8554,US,40.114724,-74.780067,NJ
8555,US,40.215503,-74.471545,NJ
8556,US,40.432987,-75.000981,NJ
8557,US,40.446001,-74.942811,NJ
8558,US,40.413614,-74.704417,NJ
8559,US,40.440407,-74.970449,NJ
8560,US,40.313816,-74.855195,NJ
8561,US,40.244803,-74.574979,NJ
8562,US,40.068898,-74.601437,NJ
8601,US,40.218769,-74.76138,NJ
8602,US,40.204953,-74.632117,NJ
8603,US,40.204953,-74.632117,NJ
8604,US,40.204953,-74.632117,NJ
8605,US,40.204953,-74.632117,NJ
8606,US,40.204953,-74.632117,NJ
8607,US,40.204953,-74.632117,NJ
8608,US,40.219558,-74.765385,NJ
8609,US,40.225225,-74.741409,NJ
8610,US,40.192656,-74.714205,NJ
8611,US,40.199126,-74.747982,NJ
8618,US,40.247657,-74.78769,NJ
8619,US,40.242467,-74.696576,NJ
8620,US,40.165888,-74.64856,NJ
8625,US,40.219894,-74.761712,NJ
8628,US,40.266371,-74.823675,NJ
8629,US,40.220948,-74.731367,NJ
8638,US,40.255704,-74.762978,NJ
8640,US,40.007384,-74.625631,NJ
8641,US,40.028868,-74.587221,NJ
8645,US,40.219424,-74.766174,NJ
8646,US,40.219441,-74.766219,NJ
8647,US,40.219452,-74.7662,NJ
8648,US,40.283198,-74.721439,NJ
8650,US,40.204953,-74.632117,NJ
8666,US,40.219446,-74.766216,NJ
8690,US,40.22755,-74.65826,NJ
8691,US,40.21052,-74.584272,NJ
8695,US,40.219447,-74.766174,NJ
8701,US,40.076466,-74.20298,NJ
8720,US,40.146512,-74.103394,NJ
8721,US,39.907811,-74.199818,NJ
8722,US,39.928028,-74.201367,NJ
8723,US,40.040879,-74.118778,NJ
8724,US,40.092781,-74.115103,NJ
8730,US,40.104923,-74.063836,NJ
8731,US,39.856748,-74.275582,NJ
8732,US,39.941978,-74.14169,NJ
8733,US,40.018558,-74.429648,NJ
8734,US,39.863394,-74.173468,NJ
8735,US,39.978537,-74.068653,NJ
8736,US,40.121503,-74.071632,NJ
8738,US,40.026878,-74.054908,NJ
8739,US,40.002098,-74.061575,NJ
8740,US,39.926113,-74.13512,NJ
8741,US,39.934059,-74.167736,NJ
8742,US,40.081321,-74.061554,NJ
8750,US,40.133802,-74.044081,NJ
8751,US,39.949084,-74.074496,NJ
8752,US,39.847361,-74.089616,NJ
8753,US,39.982387,-74.16048,NJ
8754,US,39.952846,-74.20221,NJ
8755,US,40.010012,-74.224345,NJ
8756,US,39.899229,-74.156357,NJ
8757,US,39.960787,-74.255736,NJ
8758,US,39.796827,-74.260102,NJ
8759,US,39.958259,-74.37504,NJ
8801,US,40.629092,-74.88666,NJ
8802,US,40.676036,-75.027872,NJ
8803,US,40.521789,-75.006558,NJ
8804,US,40.642641,-75.096089,NJ
8805,US,40.571808,-74.539979,NJ
8807,US,40.59266,-74.62081,NJ
8808,US,40.732433,-75.05183,NJ
8809,US,40.649848,-74.9243,NJ
8810,US,40.369626,-74.496189,NJ
8812,US,40.59899,-74.480623,NJ
8816,US,40.432267,-74.413051,NJ
8817,US,40.517189,-74.394116,NJ
8818,US,40.530631,-74.380619,NJ
8820,US,40.577231,-74.365848,NJ
8821,US,40.522462,-74.683645,NJ
8822,US,40.523032,-74.862642,NJ
8823,US,40.440669,-74.562862,NJ
8824,US,40.420492,-74.553118,NJ
8825,US,40.513698,-75.022852,NJ
8826,US,40.72279,-74.906113,NJ
8827,US,40.672709,-74.972767,NJ
8828,US,40.37923,-74.424679,NJ
8829,US,40.668266,-74.89528,NJ
8830,US,40.569659,-74.316977,NJ
8831,US,40.328344,-74.431625,NJ
8832,US,40.51228,-74.313134,NJ
8833,US,40.643214,-74.81889,NJ
8834,US,40.610997,-75.076243,NJ
8835,US,40.542104,-74.589309,NJ
8836,US,40.598442,-74.555454,NJ
8837,US,40.513047,-74.34623,NJ
8840,US,40.542296,-74.362555,NJ
8844,US,40.498301,-74.67271,NJ
8846,US,40.574504,-74.500715,NJ
8848,US,40.594762,-75.096133,NJ
8850,US,40.448295,-74.440364,NJ
8852,US,40.386771,-74.546421,NJ
8853,US,40.527734,-74.741011,NJ
8854,US,40.546218,-74.463418,NJ
8855,US,40.542083,-74.473101,NJ
8857,US,40.390076,-74.331113,NJ
8858,US,40.672077,-74.749375,NJ
8859,US,40.457812,-74.306211,NJ
8861,US,40.522172,-74.27495,NJ
8862,US,40.510482,-74.271215,NJ
8863,US,40.538391,-74.311526,NJ
8865,US,40.708345,-75.148993,NJ
8867,US,40.575994,-74.964552,NJ
8868,US,40.566025,-74.942155,NJ
8869,US,40.572223,-74.641725,NJ
8870,US,40.570467,-74.738971,NJ
8871,US,40.460239,-74.36076,NJ
8872,US,40.462812,-74.338805,NJ
8873,US,40.499065,-74.533247,NJ
8875,US,40.499643,-74.520493,NJ
8876,US,40.589467,-74.702781,NJ
8879,US,40.465937,-74.27866,NJ
8880,US,40.553507,-74.528152,NJ
8882,US,40.445295,-74.378306,NJ
8884,US,40.395179,-74.391137,NJ
8885,US,40.575033,-74.838775,NJ
8886,US,40.693113,-75.107415,NJ
8887,US,40.527981,-74.784403,NJ
8888,US,40.622342,-74.763531,NJ
8889,US,40.60541,-74.758728,NJ
8890,US,40.537537,-74.568231,NJ
8899,US,40.520509,-74.420298,NJ
8901,US,40.485437,-74.443461,NJ
8902,US,40.441985,-74.484778,NJ
8903,US,40.493651,-74.446333,NJ
8904,US,40.501204,-74.428598,NJ
8905,US,40.458752,-74.46484,NJ
8906,US,40.52059,-74.41537,NJ
8922,US,40.471529,-74.449838,NJ
8933,US,40.495273,-74.44326,NJ
8988,US,40.52059,-74.41537,NJ
8989,US,40.52059,-74.41537,NJ
87001,US,35.378503,-106.333102,NM
87002,US,34.60738,-106.670393,NM
87004,US,35.416845,-106.548021,NM
87005,US,35.135402,-108.263875,NM
87006,US,34.534463,-106.814939,NM
87007,US,35.004362,-107.36771,NM
87008,US,35.131759,-106.384535,NM
87009,US,34.428399,-105.644971,NM
87010,US,35.375639,-106.142035,NM
87011,US,34.142946,-105.994235,NM
87012,US,36.178592,-106.651466,NM
87013,US,35.928922,-107.233408,NM
87014,US,34.898553,-107.910869,NM
87015,US,35.071843,-106.197778,NM
87016,US,34.747811,-106.155622,NM
87017,US,36.1319,-106.619858,NM
87018,US,36.135695,-106.93724,NM
87020,US,35.258031,-107.752557,NM
87021,US,35.235829,-107.884266,NM
87022,US,34.894234,-106.761599,NM
87023,US,34.740358,-107.074416,NM
87024,US,35.657019,-106.756858,NM
87025,US,35.870657,-106.717748,NM
87026,US,34.866838,-107.301512,NM
87027,US,36.110526,-107.009657,NM
87028,US,34.364173,-106.769931,NM
87029,US,36.374444,-106.922188,NM
87031,US,34.779431,-106.716631,NM
87032,US,34.869431,-106.053034,NM
87034,US,34.900954,-107.587064,NM
87035,US,34.914167,-105.694783,NM
87036,US,34.440648,-106.275639,NM
87037,US,36.259339,-107.740528,NM
87038,US,35.046302,-107.413469,NM
87040,US,35.139637,-107.36985,NM
87041,US,35.613491,-106.328319,NM
87042,US,34.859175,-106.562931,NM
87043,US,35.292518,-106.437969,NM
87044,US,35.70505,-106.535771,NM
87045,US,35.342973,-108.114341,NM
87046,US,36.175865,-107.043848,NM
87047,US,35.230743,-106.284328,NM
87048,US,35.235675,-106.620197,NM
87049,US,35.082404,-107.607832,NM
87051,US,35.12797,-107.872393,NM
87052,US,35.534921,-106.391637,NM
87053,US,35.539036,-106.812362,NM
87056,US,35.16303,-105.927512,NM
87059,US,34.977347,-106.328016,NM
87060,US,34.743352,-106.733493,NM
87061,US,34.721832,-106.298677,NM
87062,US,34.445372,-106.690286,NM
87063,US,34.450148,-106.010813,NM
87064,US,36.189207,-106.55892,NM
87068,US,34.931245,-106.820519,NM
87070,US,35.041443,-105.68251,NM
87072,US,35.612472,-106.350729,NM
87083,US,35.648435,-106.340271,NM
87101,US,35.093679,-106.642771,NM
87102,US,35.082699,-106.646727,NM
87103,US,35.093679,-106.642771,NM
87104,US,35.103297,-106.675756,NM
87105,US,34.995188,-106.658316,NM
87106,US,35.051027,-106.623542,NM
87107,US,35.138013,-106.641809,NM
87108,US,35.072514,-106.578292,NM
87109,US,35.153482,-106.575379,NM
87110,US,35.108809,-106.577746,NM
87111,US,35.131591,-106.49839,NM
87112,US,35.101402,-106.515487,NM
87113,US,35.184519,-106.592275,NM
87114,US,35.15381,-106.845496,NM
87115,US,34.924913,-106.499546,NM
87116,US,35.004909,-106.528118,NM
87117,US,35.056624,-106.553962,NM
87119,US,35.093679,-106.642771,NM
87120,US,35.129394,-106.756976,NM
87121,US,35.019576,-106.773267,NM
87122,US,35.180387,-106.484561,NM
87123,US,35.067357,-106.467843,NM
87124,US,35.260814,-106.762619,NM
87125,US,35.093679,-106.642771,NM
87131,US,35.090252,-106.621172,NM
87144,US,35.343483,-106.731961,NM
87151,US,35.09366,-106.642688,NM
87153,US,35.099607,-106.51824,NM
87154,US,35.130681,-106.532175,NM
87158,US,35.120783,-106.63391,NM
87174,US,35.243776,-106.667616,NM
87176,US,35.107695,-106.596803,NM
87181,US,35.086512,-106.492425,NM
87184,US,35.186009,-106.619893,NM
87185,US,35.056624,-106.553962,NM
87187,US,35.205889,-106.644582,NM
87190,US,35.107695,-106.596803,NM
87191,US,35.130681,-106.532175,NM
87192,US,35.094158,-106.67024,NM
87193,US,35.188152,-106.683215,NM
87194,US,35.094158,-106.670237,NM
87195,US,35.064764,-106.675053,NM
87196,US,35.080638,-106.61942,NM
87197,US,35.121296,-106.64517,NM
87198,US,35.077062,-106.582052,NM
87199,US,35.159545,-106.579354,NM
87301,US,35.430615,-108.724052,NM
87302,US,35.527424,-108.741206,NM
87305,US,35.503583,-108.728286,NM
87310,US,35.808318,-108.577585,NM
87311,US,35.53354,-108.606377,NM
87312,US,35.468958,-108.451255,NM
87313,US,35.801119,-107.92792,NM
87315,US,34.766003,-108.780862,NM
87316,US,35.466416,-108.544741,NM
87317,US,35.503583,-108.728286,NM
87319,US,35.503583,-108.728286,NM
87320,US,35.774389,-108.844386,NM
87321,US,35.135795,-108.502946,NM
87322,US,35.503583,-108.728286,NM
87323,US,35.551305,-107.599337,NM
87325,US,35.816273,-108.6861,NM
87326,US,35.503583,-108.728286,NM
87327,US,35.089134,-108.762436,NM
87328,US,35.893171,-108.926571,NM
87347,US,35.478499,-108.437288,NM
87357,US,34.817242,-108.45763,NM
87364,US,36.142859,-108.707032,NM
87365,US,35.499497,-108.13322,NM
87375,US,35.628289,-108.781065,NM
87401,US,36.37438,-108.145722,NM
87402,US,36.790994,-108.147335,NM
87410,US,36.897331,-107.957245,NM
87412,US,36.612105,-107.730148,NM
87413,US,36.682269,-107.914902,NM
87415,US,36.843183,-108.096211,NM
87416,US,36.767542,-108.443341,NM
87417,US,36.762536,-108.362929,NM
87418,US,36.959809,-108.172214,NM
87419,US,36.831791,-107.684351,NM
87420,US,36.49893,-108.735185,NM
87421,US,36.811884,-108.420446,NM
87455,US,36.287241,-108.70651,NM
87461,US,36.425984,-108.873972,NM
87499,US,36.74812,-108.176265,NM
87501,US,35.846939,-105.817418,NM
87502,US,35.687373,-105.936934,NM
87503,US,35.68262,-105.939249,NM
87504,US,35.690499,-105.937939,NM
87505,US,35.6227,-105.867368,NM
87506,US,35.810274,-106.070215,NM
87507,US,35.599669,-106.145257,NM
87508,US,35.528038,-105.998341,NM
87509,US,35.67292,-105.953925,NM
87510,US,36.155286,-106.237755,NM
87511,US,36.094334,-106.046903,NM
87512,US,36.903701,-105.434728,NM
87513,US,36.550543,-105.637146,NM
87514,US,36.503243,-105.616333,NM
87515,US,36.480629,-106.437799,NM
87516,US,36.186715,-106.436845,NM
87517,US,36.364498,-105.765785,NM
87518,US,36.537644,-106.486376,NM
87519,US,36.741875,-105.603631,NM
87520,US,36.898091,-106.595954,NM
87521,US,36.113388,-105.690181,NM
87522,US,36.020086,-105.790283,NM
87523,US,36.025043,-105.847597,NM
87524,US,36.914458,-105.456762,NM
87525,US,36.408968,-105.572307,NM
87527,US,36.164727,-105.864396,NM
87528,US,36.593098,-107.251437,NM
87529,US,36.438954,-105.577229,NM
87530,US,36.326198,-106.282164,NM
87531,US,36.143983,-105.996161,NM
87532,US,35.977585,-106.141243,NM
87533,US,36.014835,-106.063747,NM
87535,US,35.614309,-105.765035,NM
87537,US,36.046103,-106.202658,NM
87538,US,35.450342,-105.578341,NM
87539,US,36.294055,-106.115484,NM
87540,US,35.37922,-105.873449,NM
87543,US,36.166622,-105.684714,NM
87544,US,35.829665,-106.32853,NM
87545,US,35.881852,-106.302769,NM
87548,US,36.175439,-106.209408,NM
87549,US,36.636517,-105.844815,NM
87551,US,36.755296,-106.588779,NM
87552,US,35.579364,-105.558908,NM
87553,US,36.223602,-105.734882,NM
87554,US,36.508081,-106.010266,NM
87556,US,36.736363,-105.476517,NM
87557,US,36.276633,-105.552594,NM
87558,US,36.707429,-105.405002,NM
87560,US,35.234367,-105.520405,NM
87562,US,35.50864,-105.670252,NM
87564,US,36.63279,-105.624815,NM
87565,US,35.482521,-105.399957,NM
87566,US,36.054214,-106.072366,NM
87567,US,35.947779,-106.038581,NM
87569,US,35.393147,-105.322165,NM
87571,US,36.425238,-105.501391,NM
87573,US,35.759376,-105.628356,NM
87574,US,35.763239,-105.932713,NM
87575,US,36.661753,-106.548176,NM
87576,US,36.131993,-105.757264,NM
87577,US,36.645217,-105.96746,NM
87578,US,36.043983,-105.812596,NM
87579,US,36.136655,-105.600665,NM
87580,US,36.573789,-105.502013,NM
87581,US,36.696057,-106.134685,NM
87582,US,36.153095,-105.971592,NM
87583,US,35.591166,-105.349786,NM
87592,US,35.638334,-106.017577,NM
87594,US,35.681846,-105.947953,NM
87701,US,35.493296,-105.082736,NM
87710,US,36.398931,-105.287633,NM
87711,US,35.08232,-105.133427,NM
87712,US,35.917328,-105.25335,NM
87713,US,36.172618,-105.384007,NM
87714,US,36.575766,-105.04924,NM
87715,US,35.955535,-105.55699,NM
87718,US,36.590426,-105.276833,NM
87722,US,36.118664,-105.137054,NM
87723,US,36.052472,-105.384649,NM
87724,US,35.196884,-105.077654,NM
87728,US,36.553164,-104.600755,NM
87729,US,36.291886,-104.763094,NM
87730,US,36.142246,-104.274023,NM
87731,US,35.671169,-105.414229,NM
87732,US,36.027978,-105.314208,NM
87733,US,35.716214,-103.590473,NM
87734,US,36.024213,-105.005494,NM
87735,US,36.056037,-105.138238,NM
87736,US,35.996226,-105.215639,NM
87740,US,36.789494,-104.452718,NM
87742,US,35.821121,-105.332255,NM
87743,US,36.003087,-103.989442,NM
87745,US,35.782489,-105.165436,NM
87746,US,35.845379,-104.174713,NM
87747,US,36.389065,-104.379497,NM
87749,US,36.56068,-105.104353,NM
87750,US,35.791642,-104.918096,NM
87752,US,35.993126,-104.614899,NM
87753,US,35.790781,-104.981783,NM
87801,US,33.907003,-106.515102,NM
87820,US,33.950214,-108.678616,NM
87821,US,33.86016,-108.078157,NM
87823,US,34.17018,-106.908576,NM
87824,US,33.818278,-108.955201,NM
87825,US,34.072214,-107.333495,NM
87827,US,34.335138,-108.273065,NM
87828,US,34.088328,-106.830256,NM
87829,US,34.311151,-108.792336,NM
87830,US,33.66108,-108.766261,NM
87831,US,34.257326,-106.847815,NM
87832,US,33.917965,-106.867545,NM
87901,US,33.220242,-106.902618,NM
87930,US,32.751589,-107.417503,NM
87931,US,33.053845,-107.456118,NM
87933,US,32.850015,-107.041198,NM
87935,US,33.149936,-107.189575,NM
87936,US,32.7533,-107.263374,NM
87937,US,32.623694,-107.179917,NM
87939,US,33.376975,-107.433449,NM
87940,US,32.710067,-106.996322,NM
87941,US,32.712898,-107.221226,NM
87942,US,33.184463,-107.331341,NM
87943,US,33.3195,-107.766963,NM
88001,US,32.296277,-106.756116,NM
88002,US,32.268046,-106.468561,NM
88003,US,32.279124,-106.745827,NM
88004,US,32.327431,-106.783458,NM
88005,US,32.290019,-107.084109,NM
88006,US,32.311325,-106.777802,NM
88007,US,32.435,-106.950699,NM
88008,US,31.857327,-106.652584,NM
88009,US,32.34762,-108.708554,NM
88011,US,32.313965,-106.644928,NM
88012,US,32.598359,-106.781065,NM
88013,US,32.311565,-106.77787,NM
88020,US,31.628251,-108.644669,NM
88021,US,31.981186,-106.658811,NM
88022,US,32.793003,-108.190428,NM
88023,US,32.706239,-107.917838,NM
88024,US,32.03809,-106.454832,NM
88025,US,32.917433,-108.776595,NM
88026,US,32.799878,-108.15925,NM
88027,US,32.045123,-106.674414,NM
88028,US,32.963349,-108.613487,NM
88029,US,31.833562,-107.64201,NM
88030,US,32.181964,-107.750396,NM
88031,US,32.267509,-107.759978,NM
88032,US,32.424198,-106.604479,NM
88033,US,32.306975,-106.839492,NM
88034,US,32.617623,-107.880988,NM
88036,US,32.772662,-108.274588,NM
88038,US,32.964472,-108.5775,NM
88039,US,33.305462,-108.67129,NM
88040,US,31.918193,-108.321823,NM
88041,US,32.885482,-108.083398,NM
88042,US,32.895486,-107.643608,NM
88043,US,32.242774,-108.351688,NM
88044,US,31.977376,-106.990795,NM
88045,US,32.305826,-108.81372,NM
88046,US,32.272935,-106.796742,NM
88047,US,32.216338,-106.71737,NM
88048,US,32.141803,-106.619414,NM
88049,US,32.942286,-107.918393,NM
88051,US,33.122233,-108.956381,NM
88052,US,32.493637,-106.907694,NM
88053,US,32.772662,-108.274588,NM
88054,US,32.641439,-107.06853,NM
88055,US,32.68891,-108.733424,NM
88056,US,31.837297,-109.029958,NM
88058,US,32.15366,-106.733283,NM
88061,US,32.920319,-108.314105,NM
88062,US,32.772662,-108.274588,NM
88063,US,31.800321,-106.587897,NM
88065,US,32.712801,-108.297154,NM
88072,US,32.119181,-106.624148,NM
88081,US,32.043059,-106.429835,NM
88101,US,34.496992,-103.293991,NM
88102,US,34.401324,-103.202613,NM
88103,US,34.384772,-103.315957,NM
88112,US,34.832278,-103.128324,NM
88113,US,33.810199,-103.128432,NM
88114,US,33.528657,-103.338627,NM
88115,US,33.938514,-103.336557,NM
88116,US,33.948863,-103.677369,NM
88118,US,34.33138,-103.772055,NM
88119,US,34.302107,-104.255996,NM
88120,US,34.792464,-103.310093,NM
88121,US,34.735924,-103.999122,NM
88122,US,33.841531,-103.775627,NM
88123,US,33.691883,-103.180853,NM
88124,US,34.540601,-103.627517,NM
88125,US,33.609522,-103.227563,NM
88126,US,33.740855,-103.378092,NM
88130,US,34.14776,-103.296861,NM
88132,US,33.946676,-103.175429,NM
88133,US,34.391475,-103.446551,NM
88134,US,34.385699,-104.043039,NM
88135,US,34.566843,-103.093289,NM
88136,US,34.349376,-104.598259,NM
88201,US,33.529158,-104.396482,NM
88202,US,33.398778,-104.522709,NM
88203,US,33.300967,-104.570796,NM
88210,US,32.747975,-104.27417,NM
88211,US,32.843416,-104.401299,NM
88213,US,33.429386,-103.658276,NM
88220,US,32.321258,-104.432455,NM
88221,US,32.422787,-104.227797,NM
88230,US,33.196108,-104.417288,NM
88231,US,32.44753,-103.219096,NM
88232,US,33.070039,-104.095682,NM
88240,US,32.620815,-103.349069,NM
88241,US,32.701886,-103.136525,NM
88242,US,32.828184,-103.150858,NM
88244,US,32.754787,-103.180928,NM
